Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,11,Race,Date,Location
90,Brian Caris,2052,M45-49,USA,00:00:00,03:03:19,02:15:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
91,Anthony Yadron,2204,M45-49,USA,00:00:00,03:02:15,02:19:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
91,Loh Lianhan,1305,M25-29,SGP,00:00:00,03:42:30,01:56:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
54,Chip Magner,2383,M55-59,USA,00:00:00,03:05:18,02:29:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
123,Michael Ruffner,1983,M40-44,CHE,00:00:00,02:50:36,02:32:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Our Family Rocks,4033,URELAY,USA,00:00:00,03:38:23,02:01:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Jessie Rapoza,2509,F18-24,USA,00:00:00,03:21:23,02:17:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
124,Chris Hanahan,1895,M40-44,USA,00:00:00,02:59:15,02:27:23,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
89,Marc Schwartz,2306,M50-54,USA,00:00:00,02:44:32,02:37:54,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
90,Flavio Matias,2273,M50-54,BRA,00:00:00,03:02:09,02:33:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
92,Kevin Guetig,2092,M45-49,USA,00:00:00,03:01:49,02:29:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
34,Michelle Johnson,107,F45-49,,00:00:00,02:55:57,02:33:34,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
125,John Winn,2024,M40-44,USA,00:00:00,03:06:13,02:20:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
158,Vincent Wong,1810,M35-39,USA,00:00:00,03:03:20,02:15:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
43,Julie Olson,811,F35-39,USA,00:00:00,03:06:08,02:24:06,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
44,Lila Korpell,686,F30-34,USA,00:00:00,03:19:36,02:11:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
159,Boris Jouline,1679,M35-39,USA,00:00:00,02:47:28,02:25:29,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
92,Franco D'Agostino,1270,M25-29,VEN,00:00:00,03:11:09,02:30:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
93,Felipe Munera Savino,1315,M25-29,COL,00:00:00,03:12:24,02:21:13,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
33,Angie Martinez,900,F40-44,USA,00:00:00,02:56:33,02:22:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
160,Chris Hume,1672,M35-39,USA,00:00:00,03:11:33,02:16:16,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
136,Ryan Howard,1457,M30-34,USA,00:00:00,03:10:07,02:17:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
34,Misty Hibdon,877,F40-44,USA,00:00:00,03:04:36,02:23:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
161,John Leu,1699,M35-39,USA,00:00:00,03:24:33,01:51:43,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
126,Reuel Chan,1853,M40-44,USA,00:00:00,02:50:18,02:44:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
93,Skip Waugh,2198,M45-49,USA,00:00:00,03:02:56,02:19:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
91,Fain Sutter,2315,M50-54,USA,00:00:00,03:18:10,01:55:39,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
35,Anne Coelen,852,F40-44,USA,00:00:00,03:16:46,02:21:44,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
44,Wendy Gray,782,F35-39,USA,00:00:00,03:16:19,02:12:08,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
162,Joel Perez,1736,M35-39,USA,00:00:00,03:08:22,02:15:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
45,Julie Foreman,775,F35-39,USA,00:00:00,03:29:29,02:06:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
127,Huy Nguyen,2593,M40-44,USA,00:00:00,02:58:26,02:31:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Redwood Relay Pts,4040,URELAY,USA,00:00:00,03:23:01,02:16:32,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
35,Kristen Shill,1000,F45-49,USA,00:00:00,03:27:11,02:05:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
94,Rick Loveridge,2124,M45-49,USA,00:00:00,02:50:52,02:37:57,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
33,Lisa Wookee,2647,F50-54,USA,00:00:00,03:02:17,02:35:13,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
137,John Byrne,495,M30-34,USA,00:00:00,03:03:48,02:33:32,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
14,Maureen MacDonald,1138,F55-59,USA,00:00:00,03:03:16,02:47:58,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
46,Tomoyo Nagase,2518,F35-39,USA,00:00:00,03:13:22,02:25:08,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
128,Ben Simpson,1995,M40-44,USA,00:00:00,03:14:17,02:18:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
94,Ryan J Donnelly,1273,M25-29,USA,00:00:00,03:07:21,02:28:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
138,Hakob Grigoryan,1439,M30-34,USA,00:00:00,03:01:38,02:27:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
34,Dianna Contino,1029,F50-54,USA,00:00:00,03:14:29,02:22:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
45,Nichole Norby,700,F30-34,USA,00:00:00,03:13:58,02:25:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
15,Karen Carlson,541,F55-59,USA,00:00:00,03:20:20,02:14:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,Jennifer Witebsky,1014,F45-49,USA,00:00:00,03:08:31,02:20:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
129,Andrew Price,1970,M40-44,USA,00:00:00,03:21:46,02:14:24,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
46,Kymberly Murphy,555,F30-34,USA,00:00:00,03:03:28,02:22:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
55,Mark Brogan,2625,M55-59,USA,00:00:00,02:57:32,02:38:54,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
8,Clay Speaker,2492,M65-69,USA,00:00:00,02:58:33,02:39:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,Wen Han,872,F40-44,USA,00:00:00,03:06:34,02:19:14,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
26,Makayla Conley,606,F25-29,USA,00:00:00,03:29:19,02:04:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
139,Hudson Harr,1445,M30-34,USA,00:00:00,03:13:59,02:23:05,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
95,Tam Pham,2609,M45-49,USA,00:00:00,02:57:13,02:18:55,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
96,Rajeev Shankar,2173,M45-49,USA,00:00:00,03:20:59,02:10:07,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,Amy Higginbotham,357,F45-49,USA,00:00:00,03:10:26,02:24:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
163,Jeff Travers,1790,M35-39,USA,00:00:00,03:12:46,02:12:40,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
130,Justin Rich,425,M40-44,USA,00:00:00,03:07:30,02:30:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
47,Megan White,832,F35-39,USA,00:00:00,03:22:38,02:08:33,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
164,Joshua Hewko,1665,M35-39,USA,00:00:00,03:02:00,02:45:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
92,Eric Keith,450,M50-54,USA,00:00:00,03:10:05,02:21:43,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
95,Karan Singh,1348,M25-29,IND,00:00:00,03:01:38,02:17:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
97,Eric Keller,2119,M45-49,USA,00:00:00,02:52:27,02:38:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
47,Amy Skeath,721,F30-34,USA,00:00:00,03:28:58,02:04:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
38,Jill Power,988,F45-49,USA,00:00:00,03:07:49,02:21:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
98,Brian Waters,2197,M45-49,USA,00:00:00,03:04:29,02:29:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
20,Sam Coppersmith,2435,M60-64,USA,00:00:00,03:11:10,02:24:57,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
165,Camilo Zapata,1817,M35-39,COL,00:00:00,03:02:31,02:28:58,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
21,Scott Campbell,2633,M60-64,USA,00:00:00,03:01:37,02:30:43,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
22,Roger Anderson,2427,M60-64,USA,00:00:00,03:01:18,02:29:05,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
96,Brennan Shanks,1347,M25-29,USA,00:00:00,03:08:05,02:24:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
39,Jonalyn Kudrna,556,F45-49,USA,00:00:00,03:02:21,02:38:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
93,Alan Smith,2622,M50-54,USA,00:00:00,03:03:09,02:31:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
131,Bryan Doepken,1867,M40-44,USA,00:00:00,03:00:33,02:37:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
99,Thomas Nguyen,2137,M45-49,USA,00:00:00,03:06:19,02:21:53,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
48,Valerie Nossar,201,F35-39,PER,00:00:00,03:23:09,02:10:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
94,Kelly Tom,2319,M50-54,USA,00:00:00,03:17:17,02:15:22,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
56,Darrin Stone,2413,M55-59,USA,00:00:00,02:52:41,02:43:24,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
48,Melissa Stahl,723,F30-34,USA,00:00:00,03:16:23,02:20:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
132,John Casey,1849,M40-44,USA,00:00:00,03:07:33,02:31:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
95,Dave Brownie,2217,M50-54,USA,00:00:00,03:14:29,02:11:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
9,William Cassity,2470,M65-69,USA,00:00:00,02:56:26,02:32:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
140,Jose Valdez,1565,M30-34,USA,00:00:00,03:09:03,02:19:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,Jacqui Hoffman,878,F40-44,USA,00:00:00,03:06:58,02:21:03,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
49,Lindsay Mingee,809,F35-39,USA,00:00:00,03:19:54,02:11:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
38,Kerry Richter,911,F40-44,USA,00:00:00,03:15:46,02:19:08,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
5,Sheila Leard,2534,F60-64,USA,00:00:00,03:01:17,02:37:26,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
141,Chris Stewart,1551,M30-34,USA,00:00:00,03:06:24,02:18:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
11,Morgan Utley,586,F18-24,USA,00:00:00,03:25:55,02:09:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
38,Alejandro Ibarra Rivero,1209,M18-24,MEX,00:00:00,03:03:21,02:33:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
166,Patrick Earl,1631,M35-39,USA,00:00:00,03:10:23,02:34:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
40,Melody Daily,954,F45-49,USA,00:00:00,03:14:19,02:21:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
41,Kristin Utley,1010,F45-49,USA,00:00:00,03:25:53,02:09:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
100,Alberto Sandoval,2169,M45-49,MEX,00:00:00,03:10:49,02:27:19,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
96,Timothy Di Prizito,2231,M50-54,USA,00:00:00,03:10:53,02:36:17,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
133,Mark Cavallaro,1851,M40-44,USA,00:00:00,02:48:16,02:50:11,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
167,Muhammad Rafi,1748,M35-39,USA,00:00:00,03:06:51,02:30:20,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
142,Scott Kingston,1469,M30-34,GBR,00:00:00,03:04:25,02:30:57,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
39,Tara Barragan,839,F40-44,USA,00:00:00,03:42:24,01:56:52,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
143,Jonathan Lucas,1483,M30-34,GBR,00:00:00,03:17:12,02:10:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
57,Bob McCartney,463,M55-59,USA,00:00:00,03:19:17,02:20:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
168,Diego Fontan,2577,M35-39,URY,00:00:00,03:14:03,02:08:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
144,Carter Frank,1424,M30-34,USA,00:00:00,02:50:50,02:49:33,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
42,Molly Welker,216,F45-49,USA,00:00:00,03:17:58,02:15:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
49,Sabine Gerdon,672,F30-34,DEU,00:00:00,03:15:24,02:18:59,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
43,Jennifer Hopson,968,F45-49,CAN,00:00:00,03:39:49,01:52:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
39,Kyle Lane,1214,M18-24,CAN,00:00:00,02:58:14,02:38:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
50,Erin McAdams,695,F30-34,USA,00:00:00,03:14:11,02:27:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
169,Brett Strauss,1777,M35-39,USA,00:00:00,03:06:08,02:38:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
40,Christina Ekonomi,348,F40-44,USA,00:00:00,03:20:36,02:13:41,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
10,Bob Stockton,2493,M65-69,USA,00:00:00,03:02:55,02:28:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
97,David Park,2287,M50-54,USA,00:00:00,02:57:09,02:39:15,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
2,Alexandra Dronkers,235,F65-69,NLD,00:00:00,03:13:15,02:28:48,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
50,Jen Allen,742,F35-39,USA,00:00:00,03:26:55,02:16:27,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
98,Jonathan Clough,2223,M50-54,USA,00:00:00,02:58:09,02:46:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
40,Bryce Robinson,1227,M18-24,USA,00:00:00,03:06:13,02:18:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
51,Taylor Boehnke,755,F35-39,USA,00:00:00,03:20:55,02:11:42,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
145,Thomas Dyer,1415,M30-34,USA,00:00:00,03:05:44,02:37:54,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
41,Shannon Spake McSorley,110,F40-44,,00:00:00,03:27:33,02:09:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
101,Donel Enriquez,499,M45-49,USA,00:00:00,03:03:15,02:24:31,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
1,Jason Gradyan,101,M HC,USA,00:00:00,03:53:01,01:42:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
134,Jacob La Stant,1919,M40-44,USA,00:00:00,02:59:28,02:43:47,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
99,Simon Williams,2330,M50-54,USA,00:00:00,02:53:28,02:47:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
51,Vyechi Low,692,F30-34,USA,00:00:00,03:14:13,02:32:38,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
52,Susan Sayre,825,F35-39,USA,00:00:00,03:32:13,02:06:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
146,Robert Molony,1497,M30-34,USA,00:00:00,03:08:18,02:32:40,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
42,Dina Medeiros,903,F40-44,USA,00:00:00,03:11:26,02:31:28,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
44,Christy Hall,965,F45-49,USA,00:00:00,03:06:45,02:37:54,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
-,Team Team Flicker,4052,URELAY,USA,00:00:00,03:25:46,02:18:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
45,Dawn Valentino,1011,F45-49,USA,00:00:00,03:14:46,02:26:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
170,Stephen Li,1701,M35-39,USA,00:00:00,03:04:28,02:36:25,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
53,Allison Harney,783,F35-39,CAN,00:00:00,03:23:00,02:19:53,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
171,Mike Yee,1815,M35-39,USA,00:00:00,03:13:58,02:18:45,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
58,Daryl Chol,2350,M55-59,USA,00:00:00,03:08:53,02:34:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
135,Paul Gunn,1889,M40-44,USA,00:00:00,03:20:36,02:01:04,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
16,Kathryn Meinhardt,1139,F55-59,USA,00:00:00,03:21:00,02:26:10,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
100,David Darlington,2227,M50-54,USA,00:00:00,03:23:41,02:07:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
41,Eric Graven,1206,M18-24,USA,00:00:00,03:46:19,01:57:51,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
102,Joseph Cohn,2059,M45-49,USA,00:00:00,03:03:33,02:38:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
172,Steven Lee,1696,M35-39,TWN,00:00:00,03:02:54,02:36:00,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
43,Gretchen Placke,208,F40-44,USA,00:00:00,03:14:53,02:30:30,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
147,Benson Cheng,124,M30-34,USA,00:00:00,03:10:57,02:29:18,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
46,Judit Losonczi,978,F45-49,USA,00:00:00,03:12:24,02:24:57,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
173,Cian O Braonain,1732,M35-39,IRL,00:00:00,03:19:24,02:16:24,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
97,Jason Steving,1354,M25-29,USA,00:00:00,03:02:45,02:43:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
136,Faruk Jaffer,1902,M40-44,USA,00:00:00,03:10:51,02:32:58,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
35,Paige Swaine,2530,F50-54,USA,00:00:00,03:09:58,02:17:57,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
52,Jessica Kruichak,687,F30-34,USA,00:00:00,03:33:37,02:04:09,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
36,Meghan Ling,1066,F50-54,USA,00:00:00,03:18:32,02:17:02,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
101,Brian Smith,534,M50-54,USA,00:00:00,03:15:57,02:30:26,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
98,Philip Rose,1340,M25-29,USA,00:00:00,03:31:16,02:04:50,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
27,Lindsay Ashford,592,F25-29,USA,00:00:00,03:30:48,02:16:32,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
137,Amir Setayesh,1991,M40-44,USA,00:00:00,03:13:59,02:24:49,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
47,Sandra Romero,990,F45-49,USA,00:00:00,03:21:29,02:10:46,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
37,Lisa Smith-Robertson,1094,F50-54,USA,00:00:00,03:13:10,02:26:37,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
138,Shane Rivers,1980,M40-44,USA,00:00:00,03:19:03,02:31:57,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
139,Kenji Kumasaka,1918,M40-44,USA,00:00:00,03:25:46,02:22:12,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
148,Konstantin Shabelko,1541,M30-34,USA,00:00:00,03:06:23,02:24:21,00:00:00,00:00:00,Ironman 70.3 Santa Rosa,07/27/2019,"Santa Rosa, California
"
