Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
35,Matthew Cooper,1157,M 30,GBR,00:33:42,01:26:27,02:03:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
18,Stephan Theisen,2020,M 40,GER,00:29:09,01:30:22,02:03:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
29,Paul Tadini,1719,M 35,ITA,00:33:27,01:25:55,02:03:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
30,Michael Schuardt,1686,M 35,GER,00:33:25,01:25:37,02:03:20,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
19,Jan Cools,307,M 40,BEL,00:31:24,01:29:10,02:03:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
8,Massimo Ciocia,2320,M 50,ITA,00:27:39,01:32:03,02:03:36,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
31,Simone Aversano,1453,M 35,ITA,00:29:05,01:31:12,02:03:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
36,Per Vogelius,1416,M 30,DEN,00:32:05,01:27:26,02:03:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
11,Jakub Weimann,120,M 45,CZE,00:34:53,01:24:26,02:03:45,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
35,Erik Winter,1097,M 25,GER,00:33:39,01:26:41,02:03:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Daniel Swaschnig,2854,M ,AUT,00:34:29,01:27:45,02:03:49,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
37,Lasse Vogelius,1417,M 30,DEN,00:30:49,01:28:55,02:03:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
12,Peter-Jan Mol,2197,M 45,NED,00:31:28,01:28:16,02:04:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
36,Patrick Lemmerer,995,M 25,AUT,00:35:52,01:25:03,02:04:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
20,Hans Hiemstra,1868,M 40,NED,00:35:48,01:25:10,02:04:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
1,Elisabetta Villa,106,F 45,ITA,00:33:36,01:27:07,02:04:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
38,Florian Nairz,1319,M 30,AUT,00:31:30,01:29:19,02:04:03,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
9,Oliver Michel,231,M 50,GER,00:36:01,01:25:32,02:04:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
37,Christian Hasler,961,M 25,AUT,00:35:29,01:24:25,02:04:10,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
39,Andreas Haberl,1219,M 30,AUT,00:32:12,01:27:22,02:04:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
2,Anja Fachbach,472,F 30,GER,00:30:53,01:29:59,02:04:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
38,Dainius Simkaitis,1060,M 25,LTU,00:33:24,01:27:02,02:04:18,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
32,Bernhard Deixler,168,M 35,AUT,00:37:05,01:22:37,02:04:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
13,David Galea,328,M 45,MLT,00:33:52,01:26:46,02:04:20,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
10,Frank Dietrich,122,M 50,GER,00:32:14,01:28:39,02:04:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
40,Wayne Hofer,273,M 30,NZL,00:36:20,01:24:37,02:04:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
39,Philipp Allmaier,884,M 25,AUT,00:30:21,01:30:11,02:04:24,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
21,Frank Brunnecker,1795,M 40,GER,00:27:02,01:33:38,02:04:25,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
11,Uwe Schnell,2444,M 50,GER,00:30:37,01:29:32,02:04:28,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
1,Sabrina Exenberger,103,F 25,AUT,00:32:28,01:29:32,02:04:34,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Daniel Ertl,2874,M ,AUT,00:28:24,01:34:22,02:04:36,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
33,Oscar Zubelzu Minguez,1762,M 35,ESP,00:32:47,01:28:09,02:04:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
15,Tim Bluhm,809,M 18,GER,00:32:15,01:28:52,02:04:39,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
14,Roman Procházka,119,M 45,CZE,00:35:40,01:25:23,02:04:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
28,Víctor Arenas,33,M PRO,COL,00:25:20,01:36:44,02:04:41,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
41,Erik Hänel,1224,M 30,GER,00:28:40,01:32:16,02:04:42,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
1,Jeanet Van Den Berg,689,F 40,NED,00:33:21,01:28:12,02:04:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
40,Patrick Franz,941,M 25,GER,00:31:14,01:30:38,02:04:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Michael Lainer,2884,M ,AUT,00:39:31,01:23:42,02:04:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
41,Christoph Aigner,876,M 25,AUT,00:36:04,01:25:32,02:04:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
22,Paul Mwanza,1931,M 40,GBR,00:33:34,01:27:59,02:05:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
23,Michele Chiaramida,305,M 40,ITA,00:29:43,01:31:05,02:05:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Hannes Wörgötter,2886,M ,AUT,00:35:06,01:28:27,02:05:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
42,Kuba Carda,1146,M 30,CZE,00:24:36,01:36:25,02:05:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
43,Jan Groß,153,M 30,GER,00:31:41,01:29:04,02:05:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
42,Jacopo Marinozzi,1003,M 25,ITA,00:31:07,01:29:17,02:05:09,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
34,Fabrizio Nori,1631,M 35,ITA,00:32:58,01:28:45,02:05:09,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
16,Maximilian Sappl,856,M 18,AUT,00:30:14,01:31:01,02:05:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
24,Cristian Pezzi,1954,M 40,ITA,00:38:19,01:22:36,02:05:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
44,John-William Awbrey,148,M 30,GBR,00:32:27,01:29:55,02:05:17,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Tobias Kaffl,2809,M ,GER,00:39:55,01:23:03,02:05:17,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
25,Phillip Collins,1802,M 40,GBR,00:30:30,01:32:07,02:05:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
45,Eik Sperling,1379,M 30,GER,00:32:42,01:27:26,02:05:30,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
46,Dmitrii Kuzin,1274,M 30,RUS,00:35:54,01:26:05,02:05:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
2,Natalie Ruffell,435,F 25,GBR,00:35:52,01:27:05,02:05:34,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
35,Matthias Weingärtner,186,M 35,AUT,00:31:46,01:29:48,02:05:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
43,Sascha Kleiber,981,M 25,GER,00:32:20,01:29:05,02:05:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
44,Michael Kaplaner,977,M 25,AUT,00:33:20,01:28:22,02:05:50,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
45,Antoine Gobert,949,M 25,FRA,00:28:39,01:33:51,02:05:50,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
36,Oliver Aigner,1443,M 35,AUT,00:32:05,01:30:38,02:05:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
46,Michael Liebmann,998,M 25,AUT,00:35:13,01:26:36,02:05:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
26,Axel Pölzleitner,1961,M 40,AUT,00:29:53,01:32:42,02:05:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
2,Wolfgang Ertl,2509,M 55,AUT,00:32:52,01:30:09,02:05:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
3,Jürgen Haug,353,M 55,GER,00:33:44,01:28:47,02:06:01,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
27,Kai Schroeder,114,M 40,GER,00:35:32,01:27:11,02:06:01,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
37,Daniel Stöckl,1708,M 35,AUT,00:31:58,01:30:41,02:06:06,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
15,Stefano Bergo,2068,M 45,ITA,00:36:07,01:26:04,02:06:10,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
17,Ned Goedhuis,822,M 18,GBR,00:32:01,01:31:02,02:06:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
47,Fredrik Danielsson,150,M 30,ITA,00:33:37,01:28:00,02:06:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
28,Marcio Marcelino,199,M 40,BRA,00:31:11,01:30:47,02:06:17,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
29,Oleg Kocharov,1887,M 40,RUS,00:28:52,01:34:33,02:06:18,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
30,Santiago Abad De Agueda,1766,M 40,ESP,00:28:33,01:35:12,02:06:18,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Andreas Wartbichler,2816,M ,AUT,00:30:12,01:34:16,02:06:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
38,Marco Lau,177,M 35,GER,00:35:54,01:27:28,02:06:28,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
47,Florian Wiesenhofer,1096,M 25,AUT,00:33:50,01:29:29,02:06:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
48,Thijs Verhagen,1089,M 25,NED,00:35:40,01:25:34,02:06:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
48,Jan Lüsebrink,1290,M 30,GER,00:30:56,01:32:12,02:06:44,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
39,Gerd Pichler,181,M 35,AUT,00:33:12,01:30:10,02:06:49,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
1,Marialuisa Tavernini,621,F 35,ITA,00:26:12,01:37:30,02:06:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
49,Felix Linden,1285,M 30,GER,00:36:32,01:26:42,02:06:54,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
40,Benjamin Trocha,1728,M 35,GER,00:31:20,01:31:46,02:06:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
49,Thomas Häckl,957,M 25,GER,00:34:04,01:28:21,02:07:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
31,Jens Ellermann,190,M 40,GER,00:32:04,01:31:48,02:07:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
50,Niccolo' Cavazzi,915,M 25,ITA,00:34:54,01:29:11,02:07:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
32,Massimo Farnararo,1819,M 40,ITA,00:42:54,01:20:27,02:07:07,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
50,Benjamin Winke,1431,M 30,GER,00:28:16,01:34:24,02:07:07,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
41,Torben Kostiuk,1582,M 35,GER,00:34:31,01:28:57,02:07:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
18,René Tretschok,868,M 18,GER,00:32:18,01:31:11,02:07:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
51,Heinz-Peter Herrele,965,M 25,AUT,00:28:48,01:35:15,02:07:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
52,Berjan Bolks,898,M 25,NED,00:33:57,01:29:02,02:07:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
33,Mario Santilli,1978,M 40,ITA,00:30:28,01:31:40,02:07:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
53,Vincent Vincent Schryvers,1090,M 25,BEL,00:33:54,01:29:57,02:07:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
16,Stefaan Lanszweert,2174,M 45,BEL,00:31:58,01:30:05,02:07:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
3,Doris Gschwandtl,802,F 30,AUT,00:31:52,01:33:03,02:07:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
17,Alois Rigam,219,M 45,AUT,00:35:41,01:27:59,02:07:21,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Alina Wuerth,2835,M ,GER,00:27:16,01:38:24,02:07:22,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
54,Patrick Oefele,1021,M 25,GER,00:34:17,01:26:37,02:07:25,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
55,Benjamin Burtenshaw,910,M 25,GBR,00:33:44,01:30:01,02:07:25,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
19,Št?pán Korecký,834,M 18,CZE,00:29:33,01:35:08,02:07:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
56,Tobias Göbel,948,M 25,GER,00:33:33,01:29:10,02:07:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
18,Martin Umgeher,2270,M 45,AUT,00:34:13,01:29:03,02:07:38,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
51,Joey Deforce,1165,M 30,BEL,00:31:20,01:33:08,02:07:38,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
42,Markus Pfeffer,1649,M 35,AUT,00:34:43,01:29:41,02:07:55,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
52,Marek Taslar,1388,M 30,CZE,00:27:37,01:36:06,02:07:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
53,Juan Carlos Gonzalez Canchica,1216,M 30,VEN,00:28:48,01:33:41,02:07:58,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
54,Marten Gezici,270,M 30,TUR,00:36:51,01:27:15,02:07:58,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
57,Yohan Chetrit,919,M 25,FRA,00:37:14,01:26:23,02:07:58,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
11,Lucie Šnebergerová,66,F PRO,CZE,00:32:02,01:32:20,02:07:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
35,Rainer Aumann,1774,M 40,GER,00:28:21,01:36:39,02:07:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
55,Michael Schranz,1365,M 30,AUT,00:33:28,01:31:11,02:08:00,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
58,Raphael Fischer,938,M 25,AUT,00:35:32,01:26:07,02:08:01,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
19,Christian Fosti,2105,M 45,ITA,00:30:22,01:31:43,02:08:03,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
56,Juan Manuel Gonzalez Canchica,1215,M 30,VEN,00:28:21,01:33:40,02:08:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
59,Alexander Kollitsch,141,M 25,AUT,00:31:24,01:33:29,02:08:09,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
20,Gernot Hackhofer,214,M 45,ITA,00:34:42,01:30:28,02:08:10,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
36,Tomas Vetrovsky,2039,M 40,CZE,00:32:33,01:31:26,02:08:11,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
21,Volker Bienstock,2070,M 45,GER,00:41:03,01:23:24,02:08:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
37,Marcello Finelli,191,M 40,ITA,00:31:03,01:33:52,02:08:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
20,Callum Rennet,854,M 18,GBR,00:29:37,01:35:07,02:08:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
22,Enrico Heber-Brown,2135,M 45,GER,00:33:30,01:31:20,02:08:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
57,Roman Breitwieser,1140,M 30,AUT,00:30:21,01:34:44,02:08:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
60,Niels Vandervoort,1087,M 25,BEL,00:27:56,01:34:49,02:08:33,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
61,Phil Sauerwein,1045,M 25,GER,00:34:17,01:31:05,02:08:36,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
58,Patrick Sibetz,285,M 30,AUT,00:31:28,01:33:45,02:08:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
43,Jakub Natkaniec,180,M 35,POL,00:29:43,01:35:44,02:08:38,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
59,Benjamin Weiler,1424,M 30,GER,00:30:00,01:34:43,02:08:40,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
38,Jarno Lekkerkerker,1906,M 40,NED,00:36:04,01:29:54,02:08:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
60,Florian Weihard,1423,M 30,GER,00:33:59,01:31:22,02:08:47,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Philipp Tiefenbrunn,2880,M ,AUT,00:27:18,01:35:50,02:08:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
44,Rik Hak,1536,M 35,NED,00:32:48,01:31:16,02:08:54,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
12,Christian Horn,2368,M 50,GER,00:40:00,01:23:55,02:08:58,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
13,Anton Smit,125,M 50,NED,00:33:01,01:32:46,02:08:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
45,Tony Pryce,1657,M 35,IRL,00:41:36,01:23:52,02:08:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
46,Bastian Eickhoff,1504,M 35,GER,00:35:32,01:30:00,02:08:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
61,Jan Heymel,1234,M 30,GER,00:41:17,01:23:42,02:09:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
62,Enrico Cavicchioli,916,M 25,ITA,00:26:38,01:38:54,02:09:09,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
23,Benoit Letourneur,2178,M 45,FRA,00:32:20,01:32:39,02:09:10,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
47,Massimo La Gioia,1591,M 35,ITA,00:31:44,01:33:31,02:09:13,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
62,Francesco Senni,1370,M 30,ITA,00:34:35,01:30:57,02:09:14,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
48,Tobi Koch,1577,M 35,GER,00:33:18,01:32:09,02:09:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
49,Karl Floimayr,1516,M 35,AUT,00:37:08,01:29:18,02:09:19,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
39,Harry Geisler,1838,M 40,AUT,00:35:34,01:30:44,02:09:20,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
2,Kathrin Stausberg,618,F 35,GER,00:29:45,01:36:27,02:09:23,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
50,Wolfgang Ladinger,1593,M 35,AUT,00:33:41,01:31:38,02:09:31,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
63,Michael Langmann,1280,M 30,AUT,00:35:15,01:30:03,02:09:39,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
63,Matteo Mazza,1005,M 25,ITA,00:34:51,01:28:07,02:09:45,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
64,Thomas Beving,1133,M 30,NED,00:37:09,01:29:04,02:09:51,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
14,Maximilian Ströbl,2458,M 50,GER,00:35:19,01:30:50,02:09:52,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
24,Nicolas Galliano,212,M 45,SUI,00:34:54,01:31:09,02:09:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
21,Marcel Sakoparnig,855,M 18,AUT,00:34:44,01:31:53,02:09:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
65,Mario Kremon,276,M 30,AUT,00:35:13,01:31:45,02:10:01,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
66,Riccardo Incaini,1242,M 30,ITA,00:34:58,01:29:41,02:10:01,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
25,Michael Zwahlen,223,M 45,SUI,00:33:12,01:32:16,02:10:02,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
51,Sven Senkel,1693,M 35,GER,00:36:45,01:28:52,02:10:03,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
67,Roderick Van Zuylen,1409,M 30,NED,00:30:41,01:36:16,02:10:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Roman Knapik,2820,M ,GER,00:39:32,01:28:44,02:10:05,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
68,Toni Ehlert,1179,M 30,GER,00:33:07,01:32:41,02:10:07,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
26,Alessandro Tinti,2268,M 45,ITA,00:32:28,01:33:07,02:10:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
40,Markus Bayer,304,M 40,AUT,00:36:52,01:28:37,02:10:09,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
27,Mirek Capoušek,2083,M 45,CZE,00:31:53,01:35:02,02:10:09,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
41,Andrea Tombacco,2024,M 40,ITA,00:29:40,01:36:37,02:10:12,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Tom Foster,2843,M ,GBR,00:29:06,01:39:27,02:10:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
69,Philipp Falk,1189,M 30,AUT,00:36:52,01:28:25,02:10:26,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
52,Stephan Golatowski,293,M 35,GER,00:32:06,01:35:39,02:10:29,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
70,Stefan Schneckenleitner,1361,M 30,AUT,00:35:41,01:29:57,02:10:29,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
53,Wolfgang Felbauer,1509,M 35,AUT,00:33:38,01:33:23,02:10:30,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
43,Daniel Franze,1829,M 40,GER,00:33:00,01:34:24,02:10:34,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
44,Michele Nicastri,1936,M 40,MLT,00:31:11,01:34:45,02:10:34,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
22,Richard Prakken,852,M 18,NED,00:36:30,01:30:47,02:10:36,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
64,Maarten Bambacht,891,M 25,NED,00:31:36,01:34:58,02:10:38,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
65,Stefan Pichler,1030,M 25,AUT,00:38:06,01:28:59,02:10:46,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
54,Walter Hamminger,1538,M 35,AUT,00:37:58,01:30:27,02:10:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
71,Milan Kazik,1255,M 30,SVK,00:33:38,01:32:40,02:10:53,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
45,Sergei Arkhitckii,1772,M 40,RUS,00:34:54,01:33:14,02:10:56,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
55,Jürgen Koller,1580,M 35,AUT,00:34:46,01:31:57,02:10:58,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
72,Michael Heß,1232,M 30,GER,00:34:13,01:31:04,02:10:58,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
-,Carolin Zoubek,2833,M ,GER,00:39:11,01:29:59,02:10:59,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
56,Alessandro Grassi,1531,M 35,ITA,00:37:24,01:29:55,02:11:01,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
46,Nico Pflueger,203,M 40,GER,00:33:33,01:33:56,02:11:04,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
66,Philipp Schmittner,1050,M 25,GER,00:38:57,01:26:47,02:11:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
2,Valerie Van Hauwaert,691,F 40,BEL,00:35:16,01:32:38,02:11:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
57,Jakub Najman,1627,M 35,CZE,00:36:24,01:31:15,02:11:08,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
12,Sara Tavecchio,69,F PRO,ITA,00:31:29,01:36:29,02:11:15,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
58,Klaus Lassnig,1596,M 35,AUT,00:32:31,01:35:46,02:11:16,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
2,Bernhard Schneider,244,M 60,SUI,00:34:02,01:33:21,02:11:18,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
59,Jakob Halder,1537,M 35,AUT,00:32:51,01:34:42,02:11:22,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
28,Christoph Bauer,2066,M 45,GER,00:32:13,01:34:56,02:11:29,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
29,Rene Huber,2150,M 45,AUT,00:36:36,01:31:01,02:11:37,Ironman 70.3 Zell am See,08/26/2018,"Zell am See, Austria"
