Place,Name,Bib,Division,Nation,Swim,Bike,Run,Time,11,Race,Date,Location
114,Christian Laschet,1717,M 40,GER,00:00:00,04:58:37,04:53:14,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
45,Mads Stokkendal,994,M 25,DEN,00:00:00,05:36:10,03:48:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
58,Ulli Krastev,2306,M 50,GER,00:00:00,05:28:10,04:12:25,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
128,Ilya Zolin,1552,M 35,RUS,00:00:00,05:50:06,04:00:30,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
129,Omer Cohen,488,M 35,ISR,00:00:00,05:57:49,03:49:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
130,Bart Schilders,1477,M 35,NED,00:00:00,05:25:20,04:31:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
59,Alan Hardy,2255,M 50,IRL,00:00:00,05:40:49,04:16:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
115,Davide Reto,1788,M 40,POR,00:00:00,05:37:22,04:19:03,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
76,Berthold Janzen,414,M 45,GER,00:00:00,05:30:31,04:10:08,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
8,Emanuela Venturelli,108,F 40,ITA,00:00:00,05:41:21,04:04:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
60,Erik Froste,2232,M 50,SWE,00:00:00,05:45:54,03:46:45,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
99,Chen Yahalom,1240,M 30,ISR,00:00:00,05:50:14,03:53:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
131,Ronny Gärtner,1327,M 35,GER,00:00:00,05:42:44,04:05:23,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
77,Sven Lehnert,2024,M 45,GER,00:00:00,05:24:55,04:21:03,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
132,Matt Thomas,220,M 35,GBR,00:00:00,05:28:27,04:26:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
133,Krzysztof Kozyrski,1385,M 35,POL,00:00:00,05:51:56,03:41:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
9,Claire Walton,104,F 35,GBR,00:00:00,05:57:02,04:00:18,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
134,Janosch Fagaschewski,2640,M 35,GER,00:00:00,05:34:54,04:06:02,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
10,Eva Narloch,103,F 35,GER,00:00:00,05:37:11,04:11:08,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
135,Alfonso Rubio,384,M 35,PER,00:00:00,05:55:56,03:55:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
136,Fabian Kelling,1372,M 35,GER,00:00:00,05:25:20,04:18:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
116,Jeroen Went,1853,M 40,NED,00:00:00,05:30:18,04:20:19,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
78,Russell Penhallow,2072,M 45,GBR,00:00:00,05:44:43,03:55:47,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
61,Burkhard Muenchow,151,M 50,GER,00:00:00,06:02:00,03:45:18,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
117,Florian Weiss,1852,M 40,GER,00:00:00,05:38:41,04:09:30,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
10,Lucas Rollmann,879,M 18,GER,00:00:00,05:14:24,04:47:49,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
12,Jens Kleinau,462,M 55,GER,00:00:00,05:44:18,04:13:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
118,Morgan Bonnot,1584,M 40,FRA,00:00:00,05:46:57,04:06:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
137,Felipe Dorado,1306,M 35,COL,00:00:00,05:41:10,03:47:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
3,Nina Fehse,611,F 25,GER,00:00:00,05:58:02,03:34:30,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
46,Gregor Crawford,913,M 25,GBR,00:00:00,05:32:23,04:08:00,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
100,Rowan Watkins,1228,M 30,GBR,00:00:00,05:40:41,04:01:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
13,Jürgen Zippert,2563,M 55,GER,00:00:00,05:35:59,04:13:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
11,Robin Bacha,851,M 18,FRA,00:00:00,05:51:06,03:55:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
119,Hans Matthysen,1736,M 40,BEL,00:00:00,05:39:10,04:01:45,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
62,Samir Schulz-Meinen,550,M 50,GER,00:00:00,05:50:45,04:01:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
138,Juan Galera Pérez,1325,M 35,ESP,00:00:00,05:47:41,04:06:15,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
120,Tomasz Mika,398,M 40,POL,00:00:00,05:56:57,03:48:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
79,Harald Schöll,2112,M 45,GER,00:00:00,05:33:18,04:04:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
63,Andreas Kliempt,2294,M 50,GER,00:00:00,05:25:16,04:15:35,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
80,David Jimenez Zafra,1999,M 45,ESP,00:00:00,05:48:33,04:05:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
101,Stefan Skogbrott,362,M 30,NOR,00:00:00,05:33:13,04:24:39,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
139,Mateus Mendonca Pimenta,1414,M 35,BRA,00:00:00,05:20:56,04:22:15,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
81,Shane Antill,1873,M 45,GBR,00:00:00,05:45:43,04:03:04,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
102,Michal Klecha,1119,M 30,POL,00:00:00,05:42:01,04:07:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
14,Simon Verzijl,2552,M 55,NED,00:00:00,05:40:49,04:13:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
82,Sven Nahler,2053,M 45,GER,00:00:00,05:42:55,03:53:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
47,Jacob Howard,933,M 25,GBR,00:00:00,05:40:35,04:01:10,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
83,Andre Meyerhoff,2041,M 45,GER,00:00:00,05:20:02,04:30:09,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
140,Damian Witowskii,1540,M 35,POL,00:00:00,05:40:11,04:11:08,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
84,Lior Lev,507,M 45,ISR,00:00:00,05:47:58,04:00:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
11,Carolin Adick,165,F 35,GER,00:00:00,05:51:07,03:57:55,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
64,Helmut Schmidt,2382,M 50,GER,00:00:00,05:24:16,04:20:04,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
85,Jan-Peter Simons,273,M 45,NED,00:00:00,05:31:40,04:20:49,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
141,Pankkaj Dhiman,370,M 35,IND,00:00:00,06:09:56,03:30:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
121,Anders Stenvall,1822,M 40,SWE,00:00:00,05:29:43,04:18:55,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
142,Eiken Weber,1529,M 35,GER,00:00:00,05:56:58,03:46:00,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
122,Ivan Marrama Juan,1731,M 40,ESP,00:00:00,05:28:11,04:19:28,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
65,Anthony Panontin,2350,M 50,CAN,00:00:00,05:38:10,04:18:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
123,Ronny Müller,1752,M 40,GER,00:00:00,05:28:21,04:19:09,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
48,Roy Jolie,939,M 25,NED,00:00:00,05:38:21,04:05:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
15,Uwe Stoschek,2631,M 55,GER,00:00:00,05:08:04,04:21:43,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
103,Stefan Riess,1181,M 30,GER,00:00:00,05:39:14,04:11:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
124,Frank Güßregen,1661,M 40,GER,00:00:00,05:24:46,04:13:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
49,Samuel Cuthbert,915,M 25,GBR,00:00:00,05:49:35,04:06:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
12,Christine Terweiden,698,F 35,GER,00:00:00,05:49:53,04:06:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
86,Edser Kuiper,2012,M 45,NED,00:00:00,05:26:18,04:33:07,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
66,Cees Van Der Valk,2410,M 50,NED,00:00:00,05:38:17,03:58:02,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
67,Dirk Smula,2393,M 50,GER,00:00:00,05:48:19,03:53:15,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
143,Patrick Reinartz,1463,M 35,GER,00:00:00,05:25:41,04:19:29,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
125,Jannis Maschke,1735,M 40,GER,00:00:00,05:31:47,04:20:14,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
104,Benjamin Schäfer,1190,M 30,GER,00:00:00,05:37:25,04:28:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
126,Philipp Steinke,402,M 40,GER,00:00:00,05:15:03,04:36:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
50,Dominik Schmidt,986,M 25,GER,00:00:00,05:35:15,04:18:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
87,Sascha Rein,2089,M 45,GER,00:00:00,05:43:35,04:01:35,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
127,Pawel Czudec,1615,M 40,POL,00:00:00,06:09:50,03:41:45,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
88,Olaf Von Boehn,146,M 45,GER,00:00:00,05:18:33,04:28:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
16,Mario Meyer,2515,M 55,GER,00:00:00,05:40:15,04:07:41,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
2,Petra Krallmann-Brüll,110,F 50,GER,00:00:00,05:36:24,04:26:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
89,Jón Guðmundsson,1966,M 45,ISL,00:00:00,05:49:45,04:05:32,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
105,Christopher Graham,1087,M 30,AUS,00:00:00,05:58:10,03:54:15,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
51,Robert Wise,186,M 25,GBR,00:00:00,06:06:55,03:51:35,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
128,Pavel Vokurka,1843,M 40,CZE,00:00:00,05:31:05,04:19:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
90,Koen Vandelook,2141,M 45,BEL,00:00:00,05:35:04,04:08:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
17,Eric Graindorge,2629,M 55,BEL,00:00:00,05:40:32,04:14:40,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
68,Cary Young,2435,M 50,GBR,00:00:00,05:36:22,03:55:32,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
144,Didier Janssens,1365,M 35,BEL,00:00:00,05:33:31,04:21:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
145,Ricardo Cabral,367,M 35,POR,00:00:00,05:33:40,04:31:19,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
52,Roel Jacobs,936,M 25,NED,00:00:00,05:33:06,04:26:17,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
146,Dennis Klöckner,1377,M 35,GER,00:00:00,05:40:22,04:15:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
53,Youssef Sebban,185,M 25,MAR,00:00:00,05:38:37,04:14:25,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
106,Dennis Ohle,1167,M 30,GER,00:00:00,05:29:28,04:16:43,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
107,Jan Schelo,1193,M 30,GER,00:00:00,05:32:26,04:14:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
108,Thomas Ringe,1183,M 30,GER,00:00:00,05:57:13,03:59:04,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
109,Stefan Drexler,1062,M 30,GER,00:00:00,05:42:18,04:03:10,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
110,Manuel Achtig,1021,M 30,AUT,00:00:00,05:39:30,04:15:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
91,Arun Malik,421,M 45,IND,00:00:00,05:53:02,04:00:04,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
92,Yashish Dahiya,408,M 45,IND,00:00:00,05:32:19,04:34:08,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
69,Stephan Feldmann,2223,M 50,GER,00:00:00,05:45:31,04:20:27,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
5,Ulrich Seitler,2600,M 60,GER,00:00:00,05:26:48,04:37:53,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
147,Anton Vidineev,390,M 35,RUS,00:00:00,05:22:51,04:41:54,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
148,Dennis Schüthe,1484,M 35,GER,00:00:00,05:28:42,04:25:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
149,Benjamin Requardt,540,M 35,GER,00:00:00,05:31:45,04:19:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
150,Tommaso Marson,1404,M 35,ITA,00:00:00,05:34:21,04:23:14,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
70,Volker Stadler,306,M 50,GER,00:00:00,05:27:53,04:26:55,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
93,David Flachsmann,1945,M 45,SUI,00:00:00,05:32:43,04:19:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
3,Birgit Wellmanns,814,F 50,GER,00:00:00,05:47:03,04:13:01,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
111,Thies Harms,357,M 30,GER,00:00:00,05:12:14,04:42:19,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
112,Sven Burschka,1045,M 30,GER,00:00:00,05:49:16,03:57:57,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
9,Karima Makrof,727,F 40,SWE,00:00:00,06:20:42,03:30:44,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
129,Jens Langloh,1713,M 40,GER,00:00:00,05:46:17,04:03:55,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
94,Jeff Belt,407,M 45,GBR,00:00:00,05:20:22,04:36:08,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
151,Wojciech Domaradzki,1304,M 35,POL,00:00:00,05:45:25,04:21:03,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
71,Frank Hermstein,2264,M 50,GER,00:00:00,05:33:31,04:17:23,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
72,Eric Pferrer,2358,M 50,GER,00:00:00,05:38:13,04:23:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
113,Michael Oudijn,1168,M 30,NED,00:00:00,05:15:58,04:55:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
114,Samuel Angulo Acosta,1028,M 30,ESP,00:00:00,05:55:57,04:06:52,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
115,Erik Fleischer,1071,M 30,GER,00:00:00,05:35:58,04:06:25,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
95,Colin Stone,279,M 45,GBR,00:00:00,05:22:03,04:43:56,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
130,Jürgen² Laruelle,1716,M 40,BEL,00:00:00,05:44:49,04:12:05,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
96,Rouslan Grabar,259,M 45,RUS,00:00:00,05:40:23,04:17:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
131,Niall Tuckey,1838,M 40,IRL,00:00:00,05:39:23,04:19:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
132,Christoph Jorda,1693,M 40,GER,00:00:00,05:50:51,04:04:15,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
10,Joyce Keizer,721,F 40,NED,00:00:00,05:30:03,04:40:37,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
4,Katharina Kling,622,F 25,GER,00:00:00,05:47:13,04:27:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
133,François Guisset,1660,M 40,FRA,00:00:00,05:54:01,04:09:14,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
134,Mikolaj Ruta,1797,M 40,POL,00:00:00,05:48:36,04:03:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
152,Tim Teege,1510,M 35,GER,00:00:00,05:59:38,03:56:51,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
135,Guy Thorneloe,1836,M 40,GBR,00:00:00,05:47:09,04:13:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
97,Lutz Koch,2008,M 45,GER,00:00:00,05:27:40,04:31:03,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
5,Trine Søby,327,F 25,DEN,00:00:00,05:41:28,04:38:20,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
116,Jaap Koetsier,1122,M 30,NED,00:00:00,05:21:32,04:22:10,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
18,Michael Schwan,157,M 55,GER,00:00:00,06:01:12,03:49:58,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
98,Davy Mouton,2048,M 45,BEL,00:00:00,05:38:31,04:22:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
117,Jonas Timmermann,1213,M 30,GER,00:00:00,05:50:24,04:16:41,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
153,Christoph Wrede,224,M 35,GER,00:00:00,05:15:16,04:24:32,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
19,Rafnkell Jonsson,2494,M 55,ISL,00:00:00,05:44:46,04:04:53,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
10,Katharina Rohde,531,F 30,GER,00:00:00,05:38:56,04:27:59,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
136,Bernd Mueller-Gerberding,1750,M 40,GER,00:00:00,05:44:39,04:05:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
154,Marc Moran,1425,M 35,GBR,00:00:00,05:13:15,04:56:18,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
137,Bernd Hoffmann,1675,M 40,GER,00:00:00,05:51:26,03:59:43,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
54,David Cüster,914,M 25,GER,00:00:00,06:16:38,03:48:32,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
138,Sven Dittrich,1629,M 40,GER,00:00:00,05:36:58,04:35:33,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
155,Jens Heitland,1350,M 35,GER,00:00:00,05:56:12,04:24:22,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
118,Manuel Peterseim,1171,M 30,GER,00:00:00,05:33:26,04:23:11,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
139,Frank Kister,1704,M 40,GER,00:00:00,05:49:49,03:46:56,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
140,Nikolaos Plokas,1778,M 40,GRE,00:00:00,05:39:06,04:19:46,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
141,Thomas Christensen,1604,M 40,DEN,00:00:00,05:25:34,04:29:24,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
55,Mathew Gifford,924,M 25,GBR,00:00:00,05:51:38,04:17:45,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
142,Sebastiaan Van Den Berg,1839,M 40,NED,00:00:00,05:35:34,04:16:56,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
143,Stefan Alexandersson,1558,M 40,SWE,00:00:00,05:41:39,04:09:52,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
99,Koen De Ridder,1927,M 45,BEL,00:00:00,05:44:17,04:04:25,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
73,Albert Call,2194,M 50,GBR,00:00:00,05:42:08,04:07:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
20,Karl-Heinz Schlömer,2529,M 55,GER,00:00:00,05:56:09,03:58:38,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
144,David Galafassi,237,M 40,ITA,00:00:00,05:35:56,04:41:20,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
56,Sebastian Menges,958,M 25,GER,00:00:00,06:03:23,03:54:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
145,Oliver Veit,1841,M 40,GER,00:00:00,05:37:29,04:44:20,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
146,Kirk Bell,1573,M 40,GBR,00:00:00,05:35:40,04:28:40,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
147,Edmund Fletcher,1644,M 40,GBR,00:00:00,05:30:44,04:45:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
21,Ronald Dr. Brandtjen,2464,M 55,GER,00:00:00,05:40:50,04:28:42,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
11,Lena Kieseler,655,F 30,GER,00:00:00,05:42:22,04:28:52,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
57,Max Aldenhoven,889,M 25,NED,00:00:00,05:48:27,04:18:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
148,Michael Heymann,239,M 40,GER,00:00:00,05:46:42,03:41:12,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
100,Sven Schultze,2113,M 45,GER,00:00:00,05:55:37,04:05:48,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
12,Nadiyah De La Rambelje,640,F 30,NED,00:00:00,05:39:39,04:20:45,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
119,Jeppe Lund Nielsen,1165,M 30,DEN,00:00:00,05:40:18,04:22:03,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
101,Ingo Lacks,2015,M 45,GER,00:00:00,05:22:58,04:35:13,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
102,Frank Samsel,2099,M 45,GER,00:00:00,05:31:21,04:19:28,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
22,Anthony Kock,2502,M 55,NED,00:00:00,05:32:25,04:03:15,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
149,Jacques Funel,236,M 40,FRA,00:00:00,05:35:30,04:26:28,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
12,Nico Oehlenschlaeger,872,M 18,AUT,00:00:00,05:00:55,04:52:31,00:00:00,00:00:00,Ironman Hamburg,07/28/2019,"Hamburg, Germany
"
