Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
1,Lauren Warren,989,F 50-54,USA,05:02:12,03:48:03,09:00:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
28,Paul Miller Jr,1308,M 30-34,USA,04:50:53,04:04:30,09:00:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
29,Marco Rodríguez,1338,M 30-34,CRI,04:58:02,03:53:59,09:00:32,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
45,Roberto Badilla,201,M 35-39,CRI,04:56:52,03:56:34,09:00:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
17,Timmy Gallagher,277,M 50-54,USA,04:34:24,04:23:16,09:01:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
18,Thomas Loop,2253,M 50-54,USA,04:31:22,04:24:42,09:01:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
46,Michael Trumbo,1568,M 35-39,USA,05:02:45,03:49:20,09:01:40,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
47,Andrea Ghiringhelli,364,M 35-39,ITA,04:44:58,04:10:58,09:01:44,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
4,Amanda Pupillo,582,F 30-34,USA,05:06:10,03:51:30,09:01:49,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
2,Maggie Bradley,121,F 40-44,USA,05:07:59,03:48:04,09:01:52,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
19,Lewis Casey,414,M 50-54,USA,04:42:58,04:11:13,09:02:04,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
37,Javier Petry,1746,M 40-44,ARG,04:52:30,04:04:04,09:02:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
38,Daryl Stclair,1788,M 40-44,USA,04:46:24,04:09:23,09:02:15,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
39,Dominic Grillo,1672,M 40-44,USA,05:10:47,03:44:11,09:03:28,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
5,Kate Weiler,156,F 30-34,USA,05:03:40,03:56:01,09:03:40,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
5,Ron Wally,2685,M 55-59,USA,04:26:47,04:33:36,09:04:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
48,Ricardo Navarro Torres,1509,M 35-39,CRI,04:50:14,04:01:20,09:04:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
49,Casper Pohlmann,1526,M 35-39,DEU,05:28:24,03:26:47,09:04:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
3,Merle Nilk,335,F 45-49,EST,05:08:25,03:51:21,09:04:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
20,Glen Dodson,2182,M 50-54,USA,04:53:28,04:04:36,09:04:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
30,Bucky Beyer,73,M 30-34,USA,04:39:48,04:19:29,09:05:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
11,Kelly Mccullough,448,F 35-39,USA,05:00:18,04:00:09,09:05:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
3,Sarah Borell,168,F 40-44,USA,04:45:58,04:13:37,09:05:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
6,Kenneth Mitton,2427,M 55-59,CAN,04:47:54,04:11:49,09:05:15,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
23,Pascal Penn,2037,M 45-49,FRA,04:42:03,04:18:08,09:06:04,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
7,Steven Kohler,2409,M 55-59,USA,04:41:16,04:19:51,09:06:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
24,Jose Ramon Callen Rodriguez,253,M 45-49,ESP,05:06:33,03:54:10,09:06:17,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
50,Lorenzo Favela Jr,1433,M 35-39,USA,04:52:35,04:08:16,09:06:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
21,Gerson Graser,2205,M 50-54,DEU,04:55:38,04:02:37,09:06:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
4,Meredith Jones,737,F 40-44,USA,04:49:32,04:12:08,09:06:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
20,David Flipot,346,M 25-29,CAN,04:40:39,04:20:45,09:06:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
51,Tod Vollrath,1576,M 35-39,USA,04:57:37,04:00:59,09:06:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
22,John Hampton,418,M 50-54,USA,04:45:47,04:15:08,09:07:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
4,Florence Tartavel,904,F 45-49,CAN,04:57:35,04:03:47,09:07:19,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
4,Ryan Kennedy,1094,M 18-24,USA,04:58:59,04:03:57,09:07:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
6,Anca Popovici,580,F 30-34,ROU,04:53:32,04:08:42,09:07:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
25,Brian Kenady,1971,M 45-49,USA,04:37:04,04:19:24,09:08:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
40,Sigurd Knippenberg,1696,M 40-44,USA,05:07:42,03:49:00,09:08:08,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
8,Cort Kirkley,292,M 55-59,USA,04:39:32,04:24:18,09:08:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
52,Brian Hilburt,1455,M 35-39,USA,04:44:15,04:16:14,09:08:46,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
21,Jason Watts,1222,M 25-29,USA,04:56:24,04:04:19,09:08:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
5,Kim Ashworth,805,F 45-49,USA,05:18:42,03:42:06,09:09:10,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
41,David Shand,2655,M 40-44,USA,04:49:03,04:09:04,09:09:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
42,Andrew Hegedus,382,M 40-44,USA,04:22:07,04:37:49,09:09:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
22,Luis Diego Sancho Morera,1202,M 25-29,CRI,04:51:46,04:08:41,09:09:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
23,Andrew Casino,2157,M 50-54,PHL,04:38:58,04:18:26,09:09:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
31,Timothy Smallidge,1345,M 30-34,USA,05:01:38,04:01:59,09:09:37,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
43,Anthony Cristaudo,1624,M 40-44,USA,04:53:18,04:10:32,09:09:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
23,Rocco Saracina,1204,M 25-29,USA,05:01:33,03:55:37,09:09:48,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
24,Stephen Beyer,412,M 50-54,USA,04:45:57,04:19:19,09:10:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
26,Arlo Skowyra,2080,M 45-49,USA,04:22:53,04:36:27,09:10:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
53,Asaf Shecther,1550,M 35-39,USA,04:40:33,04:19:25,09:10:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
44,Christopher Gilson,1665,M 40-44,USA,04:43:20,04:22:54,09:11:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
45,Christopher Fornal,229,M 40-44,USA,04:41:45,04:21:53,09:11:40,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
54,Gonzalo Elguera,1425,M 35-39,PER,05:04:04,03:59:48,09:11:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
5,Jenny Thacker,785,F 40-44,USA,05:09:11,03:57:03,09:12:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
25,David Wainwright,2343,M 50-54,CAN,04:47:25,04:19:33,09:12:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
7,Kathryn Bierbaum,531,F 30-34,USA,05:10:38,03:55:59,09:12:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
27,Keith Gurule,260,M 45-49,USA,04:41:20,04:24:14,09:13:19,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
32,Cristian Fernandez,2559,M 30-34,CRI,05:04:35,03:58:37,09:13:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
55,Caleb Netting,1510,M 35-39,CAN,05:01:18,04:04:58,09:13:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
2,Michael Parker,2508,M 60-64,USA,04:38:29,04:29:01,09:13:32,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
5,Casey Kramer,1096,M 18-24,USA,05:30:53,03:35:50,09:13:49,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
56,Brad Albus,359,M 35-39,USA,05:26:44,03:40:20,09:14:10,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
46,Timothy Hough,1686,M 40-44,USA,04:44:03,04:22:40,09:14:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
57,Ryan Delaney,1415,M 35-39,USA,04:58:24,04:10:39,09:14:46,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
58,Terry Kennedy,1471,M 35-39,AUS,04:39:16,04:27:57,09:14:47,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
28,John Stiene,271,M 45-49,USA,04:58:46,04:10:51,09:14:54,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
6,Melanie Lenahan,867,F 45-49,USA,05:05:04,04:04:16,09:14:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
59,Christopher Henning,1452,M 35-39,USA,05:09:21,03:55:46,09:15:11,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
24,Jeffrey Alexander,1118,M 25-29,USA,04:59:17,04:08:44,09:15:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
29,Bob Nelson,266,M 45-49,USA,04:47:38,04:22:39,09:15:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
33,Mariano Paolucci,1321,M 30-34,ARG,05:16:57,03:54:00,09:15:52,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
12,Isabella Paz,656,F 35-39,BRA,04:59:23,04:12:41,09:15:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
47,Spencer Wells,1814,M 40-44,USA,04:54:14,04:05:55,09:16:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
30,Leonard Ellis,1909,M 45-49,USA,05:02:50,04:05:04,09:16:16,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
6,Belinda Bradberry,169,F 40-44,AUS,05:32:05,03:35:54,09:16:35,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
34,Rafael Troncoso,1356,M 30-34,CHL,05:10:08,03:59:06,09:16:59,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
26,paul gallardo,2193,M 50-54,USA,04:55:36,04:10:17,09:17:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
35,Steven Shrader,1343,M 30-34,USA,05:03:56,04:04:30,09:17:11,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
31,Johnny Surprise,2096,M 45-49,USA,04:40:39,04:28:08,09:17:17,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
7,Karen Woodward,800,F 40-44,USA,04:56:36,04:16:19,09:17:48,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
60,Tim Brett,1393,M 35-39,USA,05:08:28,03:59:41,09:18:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
8,Joleen Catania,535,F 30-34,USA,04:59:39,04:12:29,09:18:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
36,Michael Villanueva,199,M 30-34,USA,04:50:03,04:24:39,09:18:35,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
25,Koichi Ariyama,1121,M 25-29,DOM,04:52:54,04:18:46,09:19:03,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
61,Mike Mckinnon,2643,M 35-39,CAN,04:52:32,04:16:38,09:19:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
37,William Hunter,1285,M 30-34,USA,05:01:19,04:06:38,09:19:29,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
6,Ethan White,1115,M 18-24,USA,05:03:38,04:09:03,09:19:44,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
62,Darren Schiminski,1548,M 35-39,USA,04:43:48,04:25:15,09:19:47,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
32,Rob Malcolm,1996,M 45-49,USA,04:55:14,04:14:57,09:19:56,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
48,Alexandre Douzet,226,M 40-44,FRA,04:53:01,04:19:21,09:20:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
63,Greg Cross,88,M 35-39,USA,04:45:03,04:29:43,09:20:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
27,Thomas Lynam,2255,M 50-54,USA,04:58:13,04:15:10,09:20:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
9,James Reid,2683,M 55-59,CAN,04:58:10,04:15:05,09:20:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
49,Maxime Chadaigne,1612,M 40-44,FRA,04:42:44,04:28:37,09:20:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
13,Elizabeth Abbett,597,F 35-39,USA,04:59:32,04:13:26,09:20:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
64,Ronny Fernandez,1435,M 35-39,CRI,04:44:10,04:26:03,09:20:46,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
65,Kenneth Scerbo,218,M 35-39,USA,04:54:46,04:19:56,09:20:48,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
33,Stephen Stigall,2090,M 45-49,USA,04:54:18,04:17:48,09:21:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
26,Tristan Krause,1164,M 25-29,USA,04:48:44,04:25:25,09:21:31,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
7,Tyler Hunter,183,M 18-24,USA,05:01:27,04:13:57,09:21:34,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
34,Matt Gow,1932,M 45-49,USA,04:51:15,04:20:11,09:21:43,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
38,Matt Gant,1276,M 30-34,USA,05:26:20,03:47:39,09:21:53,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
7,Amy Garrison,847,F 45-49,USA,04:58:31,04:16:50,09:22:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
27,Frederic Rainville,350,M 25-29,CAN,04:46:53,04:30:42,09:22:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
35,Marco Calvo,391,M 45-49,SLV,05:04:10,04:08:38,09:22:31,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
36,Jorge Enrique Bayter Marin,247,M 45-49,COL,05:11:21,04:02:50,09:22:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
37,Neil Hockstein,1949,M 45-49,USA,05:10:14,04:05:39,09:22:46,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
2,Gwen Duhon,178,F 50-54,USA,04:46:41,04:30:00,09:22:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
8,Will Fleming,1089,M 18-24,CAN,05:28:58,03:44:16,09:23:05,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
38,Robert Bossert,1856,M 45-49,USA,04:43:44,04:34:25,09:23:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
39,David Vielbig,2111,M 45-49,USA,04:33:11,04:41:40,09:23:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
4,Erika Sadeghi,521,F 25-29,USA,05:18:30,03:56:20,09:23:28,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
14,Bridget Stokes,674,F 35-39,USA,05:29:08,03:43:32,09:23:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
40,Alexis Carras,1867,M 45-49,USA,05:09:28,04:04:50,09:24:02,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
8,Tracy Owens,122,F 45-49,USA,04:57:50,04:22:01,09:24:31,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
3,Michael Doyle,2506,M 60-64,USA,04:50:12,04:25:50,09:24:44,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
50,Laurent Aubisse,1597,M 40-44,FRA,04:46:24,04:29:30,09:24:47,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
5,Holly Goodman,2594,F 25-29,USA,04:56:35,04:23:11,09:25:20,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
51,Jose A Lebron,383,M 40-44,PRI,04:59:11,04:17:34,09:26:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
8,Silvy Moleman,756,F 40-44,CAN,04:54:49,04:27:07,09:26:01,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
66,Richard Bakst,2640,M 35-39,USA,05:07:18,04:06:38,09:26:11,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
41,Chuck Schnell,2069,M 45-49,USA,04:34:48,04:46:17,09:26:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
42,Jeffrey Been,1844,M 45-49,USA,04:59:50,04:18:24,09:26:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
9,Jennifer Dustin,838,F 45-49,USA,05:19:43,03:57:21,09:26:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
43,Nicolas Richez,2053,M 45-49,FRA,04:51:04,04:25:40,09:26:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
44,Richard Rush,2060,M 45-49,CAN,04:52:09,04:28:52,09:26:35,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
45,James Rosen,2058,M 45-49,USA,05:11:39,04:06:44,09:26:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
46,Sébastiaan Mondory,2017,M 45-49,FRA,04:48:11,04:28:25,09:26:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
47,Edward Roberts,2690,M 45-49,USA,04:36:18,04:36:38,09:26:57,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
48,Ivan Sosa,2088,M 45-49,PRI,05:04:27,04:12:32,09:27:41,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
28,Peter Dirksmeier,276,M 50-54,USA,05:01:49,04:19:46,09:27:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
67,Alejandro Hernandez,1454,M 35-39,CRI,05:05:56,04:09:37,09:28:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
52,David King,234,M 40-44,USA,05:18:32,04:02:07,09:28:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
39,Travis Miller,2693,M 30-34,USA,05:14:30,04:03:56,09:28:26,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
40,Alain Vautier,1358,M 30-34,CAN,05:06:29,04:16:26,09:29:07,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
41,Brad Sorgen,1348,M 30-34,USA,05:37:07,03:44:43,09:29:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
10,John Johnsen,290,M 55-59,USA,04:50:28,04:31:16,09:29:25,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
53,Francois Xavier Rouxel,1766,M 40-44,FRA,04:49:50,04:32:59,09:29:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
49,Clay Blair,1850,M 45-49,USA,04:51:25,04:30:54,09:29:54,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
28,John Ciccone,1131,M 25-29,USA,05:11:36,04:06:36,09:29:58,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
9,Liz Jobe,561,F 30-34,USA,05:17:51,04:04:27,09:29:59,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
50,David Smith,2082,M 45-49,USA,04:59:08,04:19:21,09:30:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
11,Achim Hundsdorf,431,M 55-59,DEU,04:57:53,04:27:23,09:30:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
9,Reed Snyder,1107,M 18-24,USA,05:16:45,04:03:31,09:30:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
51,Dan Sieja,2077,M 45-49,USA,04:45:03,04:39:28,09:30:30,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
52,John Smith,2084,M 45-49,USA,05:07:05,04:16:16,09:30:35,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
68,Kane Picken,68,M 35-39,AUS,04:37:06,04:47:02,09:31:06,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
3,Tracy Maccherola,341,F 50-54,USA,04:49:29,04:36:09,09:31:14,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
4,John D Parks,2509,M 60-64,CAN,05:02:24,04:18:34,09:31:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
6,Erin Kelly,506,F 25-29,USA,05:20:06,03:59:48,09:31:35,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
29,John Lesperance,2249,M 50-54,USA,05:07:56,04:11:38,09:31:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
54,Aaron Buchanan,1607,M 40-44,USA,05:09:53,04:16:24,09:31:52,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
15,Annmarie Winkis,685,F 35-39,USA,05:02:27,04:21:22,09:31:59,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
4,Kim Woodberry,995,F 50-54,USA,05:04:23,04:20:29,09:32:19,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
7,Amanda Witmer,526,F 25-29,USA,05:18:40,04:05:04,09:32:44,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
55,Ray Miraflor,1721,M 40-44,USA,04:54:31,04:26:37,09:32:45,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
10,Peter Mangan,1099,M 18-24,USA,05:02:54,04:22:44,09:32:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
42,Camilo Brenes,1243,M 30-34,CRI,05:09:53,04:14:19,09:33:03,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
56,Mikkel Thompson,1799,M 40-44,USA,05:15:59,04:09:47,09:33:06,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
53,Jack Wright,2123,M 45-49,USA,04:50:32,04:34:14,09:33:09,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
54,Dan Tyler,2106,M 45-49,USA,05:16:11,04:06:31,09:33:12,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
16,Yeshika Sánchez Muñoz,166,F 35-39,MEX,05:11:55,04:10:29,09:33:13,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
55,Dan Bakely,1836,M 45-49,USA,05:47:06,03:36:52,09:33:15,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
69,Jesse Thietten,1564,M 35-39,USA,05:15:12,04:06:04,09:33:18,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
56,Gregory Hoole,1951,M 45-49,USA,05:15:45,04:07:41,09:33:28,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
70,Orlando Arrieta Orozco,1375,M 35-39,CRI,05:18:51,03:55:32,09:33:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
57,Louis Mancuso,404,M 45-49,USA,05:27:01,04:00:53,09:33:36,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
43,Walter Alvarado,1233,M 30-34,CRI,04:54:17,04:25:46,09:33:37,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
58,Joseph Bilello,1847,M 45-49,USA,05:24:01,03:57:10,09:33:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
30,Michael Hunter,280,M 50-54,USA,04:55:21,04:31:22,09:33:46,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
57,Ryan Richardson,1758,M 40-44,USA,04:56:50,04:27:06,09:33:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
31,Fred Stephens,2327,M 50-54,USA,05:04:44,04:19:44,09:34:15,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
44,Mike Schulz,1342,M 30-34,USA,05:09:45,04:13:25,09:34:23,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
29,Stephen Kahl,1161,M 25-29,USA,05:11:43,04:17:04,09:34:37,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
58,Xavier Luiz,1706,M 40-44,USA,04:53:48,04:30:25,09:34:51,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
71,Sebastien Laprise,1478,M 35-39,CAN,05:55:02,03:34:15,09:34:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
72,John Hannum,365,M 35-39,USA,05:10:13,04:17:34,09:35:00,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
59,Daniel Roberts,2057,M 45-49,USA,05:15:52,04:09:47,09:35:01,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
60,Jay Martin,2002,M 45-49,USA,05:03:34,04:19:33,09:35:04,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
73,Alfredo Olivo,1515,M 35-39,VEN,05:06:09,04:16:54,09:35:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
11,Lewis Yeaple,1116,M 18-24,USA,05:05:55,04:21:49,09:35:21,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
30,Adam Teitelbaum,1214,M 25-29,USA,05:28:18,03:53:22,09:35:22,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
61,Joseph Blackstone,1849,M 45-49,USA,05:15:10,04:08:46,09:35:24,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
59,James Cimador,1614,M 40-44,USA,05:03:53,04:22:44,09:35:27,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
45,Justin Rautenbach,67,M 30-34,USA,04:52:03,04:38:21,09:35:33,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
60,Crayton Simmons,240,M 40-44,USA,05:01:06,04:29:36,09:35:38,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
62,Chris Twiggs,2105,M 45-49,USA,04:56:47,04:31:19,09:35:39,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
46,Chris Bayly,1240,M 30-34,USA,05:24:44,04:00:51,09:35:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
1,Pat Peppler,441,M 65-69,USA,05:20:08,04:10:37,09:35:55,Ironman Maryland,10/01/2016,"Cambridge, Maryland, USA"
